,무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
5105,서10-409,서울특별시,서대문구,99,가좌로,가좌로,3.0,서울특별시 서대문구 가좌로75,서울특별시 서대문구 홍은동403-10,37.579798,126.928239,에이스고시텔,4,0,,,,2016.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5106,서11-404,서울특별시,서대문구,99,수색로,수색로,3.0,서울특별시 서대문구 수색로6길17,서울특별시 서대문구 북가좌동486,37.571344,126.913379,남가좌교회 주변,4,0,,,,2016.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5107,서11-405,서울특별시,서대문구,99,가재울미래로,가재울미래로,3.0,서울특별시 서대문구 가재울미래로15,서울특별시 서대문구 남가좌동150-20,37.570561,126.9170769294,가재울 성천교회 주변,4,0,,,,2016.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5108,서03-407,서울특별시,서대문구,99,신촌로,신촌로,3.0,서울특별시 서대문구 신촌로27길47,서울특별시 서대문구 북아현동251-99,37.5574428544,126.948764,동심경로당 앞,4,0,,,,2016.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5109,서04-401,서울특별시,서대문구,99,명물길,명물길,3.0,서울특별시 서대문구 명물길14,서울특별시 서대문구 창천동13-29,37.557504,126.937646,형제갈비 맞은편,4,0,,,,2009.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5110,서10-403,서울특별시,서대문구,99,모래내로,모래내로,3.0,서울특별시 서대문구 모래내로364,서울특별시 서대문구 홍은동427-4,37.581795,126.936291,동신병원사거리,4,0,,,,2009.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5111,서10-404,서울특별시,서대문구,99,가좌로,가좌로,3.0,서울특별시 서대문구 가좌로50,서울특별시 서대문구 홍은동395-18,37.578244,126.930351,현대교통사거리,4,0,,,,2009.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5112,서12-403,서울특별시,서대문구,99,모래내로,모래내로,3.0,서울특별시 서대문구 모래내로231,서울특별시 서대문구 남가좌동330-43,37.574805,126.924492,모과나무 앞,4,0,,,,2009.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5113,서11-401,서울특별시,서대문구,99,모래내로,모래내로,3.0,서울특별시 서대문구 모래내로151,서울특별시 서대문구 남가좌동387,37.569779,126.917696,DMC엘가주상복합 앞,4,0,,,,2009.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5114,서12-404,서울특별시,서대문구,99,가재울로,가재울로,3.0,서울특별시 서대문구 가재울로43,서울특별시 서대문구 남가좌동376-3,37.574796,126.920517,남가좌현대아파트 102동 앞,4,0,,,,2009.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5115,서14-401,서울특별시,서대문구,99,응암로,응암로,3.0,서울특별시 서대문구 응암로126,서울특별시 서대문구 북가좌동278-1,37.583519,126.914226,KT가좌전화국 건너편,4,0,,,,2009.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5116,서12-405,서울특별시,서대문구,99,증가로,증가로,3.0,서울특별시 서대문구 증가로144,서울특별시 서대문구 남가좌동344-35,37.577701,126.921589,남가좌동사거리,4,0,,,,2011.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5117,서05-403,서울특별시,서대문구,99,연희로,연희로,3.0,서울특별시 서대문구 연희로4길9,서울특별시 서대문구 연희동353-76,37.561669,126.927891,연희대우아파트 진입로,4,0,,,,2011.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5118,서04-408,서울특별시,서대문구,99,연세로,연세로,3.0,서울특별시 서대문구 연세로5가길1,서울특별시 서대문구 창천동57-8,37.557061,126.936085,춘천집닭갈비 맞은편,4,0,,,,2011.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5119,서01-402,서울특별시,서대문구,99,통일로,통일로,3.0,서울특별시 서대문구 통일로9길11,서울특별시 서대문구 냉천동144,37.566909,126.964405,서대문성당 앞,4,0,,,,2011.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5120,서07-401,서울특별시,서대문구,99,통일로,통일로,3.0,서울특별시 서대문구 통일로34길15,서울특별시 서대문구 홍제동107-2,37.585681,126.948878,인왕산현대아파트 진입로,4,0,,,,2012.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5121,서02-406,서울특별시,서대문구,99,충정로,충정로,3.0,서울특별시 서대문구 충정로6길39,서울특별시 서대문구 미근동100-5,37.5625021107,126.966892,미동초등학교 주변(아지트 앞),4,0,,,,2013.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5122,서40-409,서울특별시,서대문구,99,연세로,연세로,3.0,서울특별시 서대문구 연세로5나길30-3,서울특별시 서대문구 창천동53-38,37.557752,126.933901,창서초등학교 정문,4,0,,,,2013.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5123,서04-410,서울특별시,서대문구,99,연세로,연세로,3.0,서울특별시 서대문구 연세로5나길30-16,서울특별시 서대문구 창천동 57-36,37.557528,126.934961,창서초등학교 옆(미친구이 맞은편),4,0,,,,2013.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5124,서04-411,서울특별시,서대문구,99,신촌로,신촌로,3.0,서울특별시 서대문구 신촌로11길40,서울특별시 서대문구 창천동53-36,37.558264,126.933559,창서초등학교 뒤(디피엘헤어 맞은편),4,0,,,,2013.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5125,서04-412,서울특별시,서대문구,99,이화여대길,이화여대길,3.0,서울특별시 서대문구 이화여대8길28,서울특별시 서대문구 대현동62-41,37.558592,126.947083,신현유치원 맞은편,4,0,,,,2013.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5126,서10-405,서울특별시,서대문구,99,명지대길,명지대길,3.0,서울특별시 서대문구 명지대길83,서울특별시 서대문구 남가좌동 3-117,37.583646,126.923023,충암유치원 후문(지엘마트 맞은편),4,0,,,,2013.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5127,서12-406,서울특별시,서대문구,99,증가로,증가로,3.0,서울특별시 서대문구 증가로12가길59,서울특별시 서대문구 남가좌동363-11,37.580477,126.918888,연가초등학교 정문(백송빌라 주변),4,0,,,,2013.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5128,서08-404,서울특별시,서대문구,99,세무서길,세무서길,3.0,서울특별시 서대문구 세무서길31,서울특별시 서대문구 홍제동249-1,37.589431,126.945461,인왕초등학교 정문(GS25홍제점),4,0,,,,2013.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5129,서04-413,서울특별시,서대문구,99,명물길,명물길,3.0,서울특별시 서대문구 명물길59,서울특별시 서대문구 창천동9-26,37.559128,126.9393768221,신촌생고기 앞,4,0,,,,2014.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5130,서04-418,서울특별시,서대문구,99,연세로,연세로,3.0,서울특별시 서대문구 연세로9길10-7,서울특별시 서대문구 창천동52-18,37.558871,126.936144,누들박스 신촌점 앞,4,0,,,,2014.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5131,서04-415,서울특별시,서대문구,99,연세로,연세로,3.0,서울특별시 서대문구 연세로4길40,서울특별시 서대문구 창천동13-111,37.557833,126.938875,맘맘테이블 앞,4,0,,,,2014.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5132,서04-419,서울특별시,서대문구,99,연세로,연세로,3.0,서울특별시 서대문구 연세로11길29,서울특별시 서대문구 창천동52-152,37.558829,126.935121,자연담은화로 신촌점,4,0,,,,2014.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5133,서04-416,서울특별시,서대문구,99,명물길,명물길,3.0,서울특별시 서대문구 명물길12-6,서울특별시 서대문구 창천동18-3,37.557204,126.937664,GS25신촌으뜸점 앞,4,0,,,,2014.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5134,서04-414,서울특별시,서대문구,99,명물길,명물길,3.0,서울특별시 서대문구 명물길62,서울특별시 서대문구 창천동5-23,37.558721,126.939652,오시리스타워 주차장 앞,4,0,,,,2014.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5135,서04-407,서울특별시,서대문구,99,이화여대길,이화여대길,3.0,서울특별시 서대문구 이화여대길89,서울특별시 서대문구 대현동27-7,37.559050472,126.943382303,박스퀘어 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5136,서04-404,서울특별시,서대문구,99,신촌역로,신촌역로,3.0,서울특별시 서대문구 신촌역로10,서울특별시 서대문구 대현동101-34,37.559022273,126.940994253,하나은행 신촌역지점 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5137,서04-403,서울특별시,서대문구,99,신촌역로,신촌역로,3.0,서울특별시 서대문구 신촌역로39,서울특별시 서대문구 창천동4-96,37.558924,126.941005,한스델리 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5138,서01-401,서울특별시,서대문구,99,독립문로,독립문로,3.0,서울특별시 서대문구 독립문로42,서울특별시 서대문구 천연동41,37.568473278,126.961794511,동명여중사거리,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5139,서02-401,서울특별시,서대문구,99,충정로,충정로,3.0,서울특별시 서대문구 충정로9길25-2,서울특별시 서대문구 충정로2가184-7,37.564423938,126.963816966,경기초등학교사거리,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5140,서03-401,서울특별시,서대문구,99,북아현로,북아현로,3.0,서울특별시 서대문구 북아현로2길1,서울특별시 서대문구 북아현동130-12,37.558576272,126.956550931,현대한의원 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5141,서04-402,서울특별시,서대문구,99,명물길,명물길,3.0,서울특별시 서대문구 명물길41,서울특별시 서대문구 창천동2-33,37.558631423,126.938699874,김피라 신촌점 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5142,서05-401,서울특별시,서대문구,99,연희로,연희로,3.0,서울특별시 서대문구 연희로110,서울특별시 서대문구 연희동136-1,37.567666846,126.931734003,시루향기 연희점 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5143,서12-401,서울특별시,서대문구,99,증가로,증가로,3.0,서울특별시 서대문구 증가로133,서울특별시 서대문구 남가좌동347-2,37.577324393,126.922617729,우리은행 남가좌동지점 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5145,서05-402,서울특별시,서대문구,99,증가로,증가로,3.0,서울특별시 서대문구 증가로22,서울특별시 서대문구 연희동92-26,37.57014643,126.931035587,연희중앙교회 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5146,서14-404,서울특별시,서대문구,99,응암로,응암로,3.0,서울특별시 서대문구 응암로68,서울특별시 서대문구 북가좌동306-22,37.578967,126.910823,가좌빌딩 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5147,서09-403,서울특별시,서대문구,99,거북골로,거북골로,3.0,서울특별시 서대문구 거북골로21,서울특별시 서대문구 남가좌동324-1,37.580100916,126.924881898,CU명지대정문길점 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5148,서08-401,서울특별시,서대문구,99,통일로,통일로,3.0,서울특별시 서대문구 통일로464,서울특별시 서대문구 홍제동301-2,37.589962619,126.943219628,홍제빌딩 앞,4,0,,,,2007.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5149,서12-402,서울특별시,서대문구,99,증가로,증가로,3.0,서울특별시 서대문구 증가로114,서울특별시 서대문구 남가좌동339-32,37.576995,126.924917,새소망교회 앞,4,0,,,,2008.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5150,서14-402,서울특별시,서대문구,99,증가로,증가로,3.0,서울특별시 서대문구 증가로233,서울특별시 서대문구 북가좌동292-13,37.582004,126.913545,굿모닝공인중개사 앞,4,0,,,,2008.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5151,서14-403,서울특별시,서대문구,99,증가로,증가로,3.0,서울특별시 서대문구 증가로208-1,서울특별시 서대문구 북가좌2동283-19,37.580655492,126.915569697,현주쌤수학교습소 앞,4,0,,,,2008.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5152,서10-401,서울특별시,서대문구,99,가좌로,가좌로,3.0,서울특별시 서대문구 가좌로141,서울특별시 서대문구 홍은동346-1,37.58449031,126.923796263,뚜레쥬르 홍은점 앞,4,0,,,,2008.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5153,서10-402,서울특별시,서대문구,99,가좌로,가좌로,3.0,서울특별시 서대문구 가좌로123,서울특별시 서대문구 홍은동355,37.583430223,126.925096493,금호빌라 앞,4,0,,,,2008.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5154,서08-402,서울특별시,서대문구,99,세검정로,세검정로,3.0,서울특별시 서대문구 세검정로46,서울특별시 서대문구 홍제동266-60,37.592120543,126.946207796,GQ양복점 앞,4,0,,,,2008.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5155,서09-402,서울특별시,서대문구,99,홍은중앙로,홍은중앙로,3.0,서울특별시 서대문구 홍은중앙로100-2,서울특별시 서대문구 홍은동9-88,37.599222,126.948435,승리공인중개사 앞,4,0,,,,2008.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5156,서09-401,서울특별시,서대문구,99,홍은중앙로,홍은중앙로,3.0,서울특별시 서대문구 홍은중앙로85,서울특별시 서대문구 홍은동11-853,37.598853716,126.947349494,중앙소공원 앞,4,0,,,,2008.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5157,서08-403,서울특별시,서대문구,99,간호대로,간호대로,3.0,서울특별시 서대문구 간호대로26,서울특별시 서대문구 홍제동287-127,37.597013622,126.947755611,불천어린이공원 앞,4,0,,,,2008.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
5158,서02-402,서울특별시,서대문구,99,경기대로,경기대로,3.0,서울특별시 서대문구 경기대로9길77,서울특별시 서대문구 충정로3가3-95,37.564541,126.959858,한진택배 맞은편,4,0,,,,2008.0,서대문구청,02-330-1813,2020-01-01,3120000,서울특별시 서대문구
